"","plate.barcode","annotation","subannotation"
"M19.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O3.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"P5.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"G9.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"H16.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I22.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"K7.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L15.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"O4.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P6.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"G10.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"G11.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"H18.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"H17.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"J1.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"K8.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L16.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M20.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"J2.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"K9.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L17.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M21.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O5.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P7.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A5.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"A7.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"A6.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"A8.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"A9.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"A10.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"A11.B001750.3_38_F.1.1","B001750","Natural Killer cells",NA
"A1.B001750.3_38_F.1.1","B001750","Macrophages/Dendritic cells/Monocytes and others",NA
"A2.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"A3.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B6.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"C8.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"D10.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"E21.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"G6.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H11.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"I19.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"K7.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"L11.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"M17.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N19.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"F1.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"G7.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"H12.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"I20.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"K8.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"L12.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"M18.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"N20.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"P3.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P2.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B7.B001750.3_38_F.1.1","B001750","Macrophages/Dendritic cells/Monocytes and others",NA
"C9.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"D12.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B8.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"M19.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N21.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P4.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"B9.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"C11.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"D16.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"C10.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"F3.B001750.3_38_F.1.1","B001750","Macrophages/Dendritic cells/Monocytes and others",NA
"G9.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H14.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"D13.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"F2.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"G8.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H13.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"J1.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"K9.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"L14.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"J2.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B10.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"C12.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"D17.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"F4.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"G10.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H15.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"K10.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"J3.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"K11.B001750.3_38_F.1.1","B001750","Natural Killer cells",NA
"L16.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"L15.B001750.3_38_F.1.1","B001750","Natural Killer cells",NA
"M20.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"N22.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P5.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"M21.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B11.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"C13.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"D18.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"F5.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"G11.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H16.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"O1.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"J4.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"K12.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P6.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"L17.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"C14.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"D19.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"F6.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"G12.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H17.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"J6.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"K13.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"M22.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"L18.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"N1.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"O3.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"O2.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"P7.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B12.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"P8.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"F7.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"G13.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H18.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"J7.B001750.3_38_F.1.1","B001750","Natural Killer cells",NA
"K14.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"L19.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N2.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"O4.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"P9.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B13.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"C15.B001750.3_38_F.1.1","B001750","Natural Killer cells",NA
"D20.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"J8.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"K15.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"L20.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N3.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"O6.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P10.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B14.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"A13.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"B15.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"C16.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"D21.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"G14.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H19.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"C17.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"K16.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"M2.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N4.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"O7.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P11.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"D22.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"A14.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"G15.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"H20.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"J9.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B16.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"M3.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N5.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"O8.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P12.B001750.3_38_F.1.1","B001750","Macrophages/Dendritic cells/Monocytes and others",NA
"A15.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"C18.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B17.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"C19.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"E1.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"G16.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H22.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"J10.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"K18.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"E2.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"N6.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"O9.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P13.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"A16.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"B18.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"C20.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"F11.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"E3.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"F12.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"G17.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"I1.B001750.3_38_F.1.1","B001750","Macrophages/Dendritic cells/Monocytes and others",NA
"J11.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"K19.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"M4.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"G18.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"A17.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B19.B001750.3_38_F.1.1","B001750","Natural Killer cells",NA
"C21.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"E7.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"F15.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"G19.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"I3.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"I2.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"J13.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"J12.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"K20.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"M5.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N7.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"O10.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P15.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"A18.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B20.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"C22.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"E8.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"F16.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"G20.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"I4.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"J14.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"L1.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"M7.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"K22.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N9.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"O12.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P17.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"M6.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"N8.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"O11.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"P16.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"I5.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"J15.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"L2.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"M8.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N10.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"O15.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P18.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"A20.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"B22.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"D2.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"A19.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B21.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"D1.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"E9.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"F17.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"G22.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"E11.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"O16.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P19.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"A21.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"C1.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"D3.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"F19.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"E13.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"F20.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H2.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H1.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"I8.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"J18.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"L3.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"M9.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"N11.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"I11.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"A22.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"C2.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"D4.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"E14.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"F21.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H3.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"I12.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"J20.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"J19.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"L5.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"M11.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"L4.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"M10.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N12.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"O17.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P20.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"O18.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"P21.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B1.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"N13.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"C3.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"D5.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"E16.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"F22.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"J22.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"L6.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"M12.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"N14.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H6.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"I13.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"O19.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"B2.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"C4.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"D6.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"E17.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H7.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"I15.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"K1.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"L7.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"G1.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"M13.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N15.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"O20.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"E18.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"G2.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H8.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"I16.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"K2.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"L8.B001750.3_38_F.1.1","B001750","9CD8+ T cells",NA
"B3.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"C5.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"D7.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"M14.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"O21.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N16.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"B4.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"E19.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"G3.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"H9.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"I17.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"K3.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"L9.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"C6.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"M15.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N17.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"D8.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"O22.B001750.3_38_F.1.1","B001750","Natural Killer cells",NA
"B5.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"C7.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"D9.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"E20.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"G4.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"H10.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"I18.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"K4.B001750.3_38_F.1.1","B001750","Marginal Zone B cells",NA
"L10.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"M16.B001750.3_38_F.1.1","B001750","T1/T2/Follicular B cells",NA
"N18.B001750.3_38_F.1.1","B001750","CD4+ T cells",NA
"P1.B001750.3_38_F.1.1","B001750","Macrophages/Dendritic cells/Monocytes and others",NA
