"","plate.barcode","annotation","subannotation"
"E12.D042467.3_9_M.1.1","D042467","Immature_Mature-B","B5"
"I10.D042467.3_9_M.1.1","D042467","Immature-B",NA
"K8.D042467.3_9_M.1.1","D042467","T_NK","Nk_1"
"L22.D042467.3_9_M.1.1","D042467","T_NK","Nk_1"
"O5.D042467.3_9_M.1.1","D042467","Neutrophils",NA
"P8.D041912.3_8_M.1.1","D041912","Mature-B",NA
"A1.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"B4.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"C6.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte0"
"C7.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"D15.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"F6.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"D12.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"F5.D041912.3_8_M.1.1","D041912","T_NK","Nk_1"
"G19.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"I11.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"J22.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"L5.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"M19.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"G20.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte3"
"A2.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"B5.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"C10.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte0"
"D20.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"F10.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"G21.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"I13.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"I12.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"K2.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"L7.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"M21.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"K1.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"L6.D041912.3_8_M.1.1","D041912","T_NK","Nk_1"
"M20.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"O2.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"P9.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"O3.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"B6.D041912.3_8_M.1.1","D041912","PreProB",NA
"C11.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"D22.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"F12.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"G22.D041912.3_8_M.1.1","D041912","Mature-B",NA
"I17.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"K3.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"L10.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"P10.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"M22.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"O4.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"P11.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"A3.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"H1.D041912.3_8_M.1.1","D041912","T_NK","NK_2"
"I18.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"K4.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"L11.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"N1.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"O5.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"A4.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"B7.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"C12.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"E1.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"F13.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"P12.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"F14.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte0"
"H3.D041912.3_8_M.1.1","D041912","T_NK","Nk_1"
"I19.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"L12.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"N2.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"O6.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"A5.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"B8.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"C13.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"E2.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"P13.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"B9.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"C14.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"E3.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"F15.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"H5.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"I20.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte0"
"K7.D041912.3_8_M.1.1","D041912","T_NK","Nk_1"
"L16.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"N3.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"O7.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"P14.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"A6.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"H7.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"I21.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"K8.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"L18.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"N4.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"O8.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"A7.D041912.3_8_M.1.1","D041912","PreProB",NA
"B10.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"C15.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"E4.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"F16.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"P15.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"B12.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte0"
"C18.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte0"
"E5.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"F17.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"H8.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"A8.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"I22.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"A9.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte3"
"B13.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte0"
"C19.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"E6.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"F18.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"K9.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"H9.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"J1.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"K10.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"L20.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"N5.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"O9.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"P16.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"M1.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"B14.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"C20.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"E7.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"F19.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"N6.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"H16.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"J2.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"K11.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"O11.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"P18.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"A11.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"M2.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"A12.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"B15.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"E8.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"F20.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"H19.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"J3.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"K12.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"M3.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"N9.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"N8.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"O13.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"P20.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"O12.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"P19.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"C22.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"E9.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"F21.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"H20.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"J4.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"K13.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"A13.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"B16.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"M4.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"A14.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"B17.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"D1.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"E10.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"F22.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"H21.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"J5.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"K14.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"N10.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"M5.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"N11.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"O15.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"O14.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"P21.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"E11.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"G1.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"H22.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"J6.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"K15.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"M6.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"N12.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"O16.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"A15.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"B18.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"D2.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"M7.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"N13.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"O17.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"A16.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"B20.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"D4.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"B19.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"D3.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"E12.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"G2.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"I1.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte0"
"J7.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"K16.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"E14.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"N14.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"O18.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"A18.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"B21.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"G3.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"D5.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"E17.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte0"
"I2.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"J8.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"K17.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"M9.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"G4.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"A19.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"B22.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"D6.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"E21.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"G5.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"I4.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"I3.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"J10.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte0"
"K19.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"M11.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte3"
"J9.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte0"
"K18.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"M10.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"N15.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte3"
"O19.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"C1.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"D7.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"E22.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"G6.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"I6.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"J11.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"K20.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"M12.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"N17.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"O21.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte3"
"N16.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"O20.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"A20.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"K21.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"M14.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte0"
"N18.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"P1.D041912.3_8_M.1.1","D041912","T_NK","Nk_1"
"A22.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"C3.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"D9.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"F2.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"A21.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"C2.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"D8.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"F1.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"G7.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"I7.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"J13.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"G9.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"B1.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"C4.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"D10.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"F3.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"G11.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"I8.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"I9.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"J20.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"L2.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"J18.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"K22.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"M15.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"N20.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"P2.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"M16.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"C5.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte3"
"D11.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"F4.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"G15.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"I10.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"J21.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"L4.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","Monocyte2"
"M18.D041912.3_8_M.1.1","D041912","Resting-Granulocytes",NA
"N22.D041912.3_8_M.1.1","D041912","Neutrophils",NA
"N21.D041912.3_8_M.1.1","D041912","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"P7.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"P6.D041912.3_8_M.1.1","D041912","Proliferating-Neutrophils",NA
"B7.D042193.3_8_M.1.1","D042193","Mature-B",NA
"C14.D042193.3_8_M.1.1","D042193","T_NK","T"
"D20.D042193.3_8_M.1.1","D042193","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"F1.D042193.3_8_M.1.1","D042193","T_NK","Nk_1"
"G7.D042193.3_8_M.1.1","D042193","T_NK","Unknown1"
"H14.D042193.3_8_M.1.1","D042193","Mature-B",NA
"I20.D042193.3_8_M.1.1","D042193","T_NK","Nk_1"
"B8.D042193.3_8_M.1.1","D042193","Mature-B",NA
"C15.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B3"
"D21.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B5"
"F2.D042193.3_8_M.1.1","D042193","T_NK","T"
"G8.D042193.3_8_M.1.1","D042193","Mature-B",NA
"H15.D042193.3_8_M.1.1","D042193","T_NK","Unknown1"
"I21.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B5"
"B9.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B4"
"C16.D042193.3_8_M.1.1","D042193","Mature-B",NA
"D22.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B3"
"F4.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B3"
"G9.D042193.3_8_M.1.1","D042193","Mature-B",NA
"H17.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B1"
"A4.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B4"
"C17.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B0"
"E1.D042193.3_8_M.1.1","D042193","Mature-B",NA
"F6.D042193.3_8_M.1.1","D042193","T_NK","T"
"G10.D042193.3_8_M.1.1","D042193","T_NK","T"
"H18.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B5"
"A5.D042193.3_8_M.1.1","D042193","T_NK","Nk_1"
"B11.D042193.3_8_M.1.1","D042193","Mature-B",NA
"G11.D042193.3_8_M.1.1","D042193","T_NK","T"
"H19.D042193.3_8_M.1.1","D042193","Immature-B",NA
"A6.D042193.3_8_M.1.1","D042193","Monocytes_Monocyte-Progenitors","Monocyte2"
"B12.D042193.3_8_M.1.1","D042193","Mature-B",NA
"C18.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B3"
"E2.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B5"
"F7.D042193.3_8_M.1.1","D042193","Mature-B",NA
"A7.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B4"
"A9.D042193.3_8_M.1.1","D042193","T_NK","Unknown3"
"B14.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B3"
"C20.D042193.3_8_M.1.1","D042193","T_NK","T"
"B13.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B0"
"E4.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B5"
"F9.D042193.3_8_M.1.1","D042193","Mature-B",NA
"G13.D042193.3_8_M.1.1","D042193","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"C19.D042193.3_8_M.1.1","D042193","Mature-B",NA
"E3.D042193.3_8_M.1.1","D042193","T_NK","T"
"F8.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B1"
"G12.D042193.3_8_M.1.1","D042193","Mature-B",NA
"H22.D042193.3_8_M.1.1","D042193","Mature-B",NA
"I1.D042193.3_8_M.1.1","D042193","Mature-B",NA
"A10.D042193.3_8_M.1.1","D042193","Mature-B",NA
"B15.D042193.3_8_M.1.1","D042193","T_NK","T"
"C21.D042193.3_8_M.1.1","D042193","T_NK","Nk_1"
"E5.D042193.3_8_M.1.1","D042193","Mature-B",NA
"F11.D042193.3_8_M.1.1","D042193","T_NK","T"
"G14.D042193.3_8_M.1.1","D042193","Immature-B",NA
"I2.D042193.3_8_M.1.1","D042193","T_NK","Unknown3"
"F12.D042193.3_8_M.1.1","D042193","Mature-B",NA
"G15.D042193.3_8_M.1.1","D042193","Immature-B",NA
"I3.D042193.3_8_M.1.1","D042193","T_NK","T"
"A12.D042193.3_8_M.1.1","D042193","Mature-B",NA
"A11.D042193.3_8_M.1.1","D042193","T_NK","NK_2"
"B16.D042193.3_8_M.1.1","D042193","Immature-B",NA
"C22.D042193.3_8_M.1.1","D042193","Mature-B",NA
"E6.D042193.3_8_M.1.1","D042193","Mature-B",NA
"B18.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B3"
"A13.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B5"
"B19.D042193.3_8_M.1.1","D042193","T_NK","Nk_1"
"D3.D042193.3_8_M.1.1","D042193","T_NK","Unknown2"
"D2.D042193.3_8_M.1.1","D042193","Mature-B",NA
"E8.D042193.3_8_M.1.1","D042193","T_NK","T"
"F15.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B5"
"E7.D042193.3_8_M.1.1","D042193","T_NK","Unknown3"
"F13.D042193.3_8_M.1.1","D042193","Mature-B",NA
"G16.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B3"
"I4.D042193.3_8_M.1.1","D042193","Mature-B",NA
"G17.D042193.3_8_M.1.1","D042193","T_NK","T"
"A14.D042193.3_8_M.1.1","D042193","Mature-B",NA
"B20.D042193.3_8_M.1.1","D042193","Mature-B",NA
"D4.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B5"
"E9.D042193.3_8_M.1.1","D042193","Mature-B",NA
"F16.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B3"
"G18.D042193.3_8_M.1.1","D042193","Mature-B",NA
"I6.D042193.3_8_M.1.1","D042193","Mature-B",NA
"I5.D042193.3_8_M.1.1","D042193","T_NK","T"
"B21.D042193.3_8_M.1.1","D042193","Mature-B",NA
"D5.D042193.3_8_M.1.1","D042193","Mature-B",NA
"E10.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B5"
"F17.D042193.3_8_M.1.1","D042193","T_NK","Nk_1"
"G19.D042193.3_8_M.1.1","D042193","Mature-B",NA
"I7.D042193.3_8_M.1.1","D042193","Mature-B",NA
"A15.D042193.3_8_M.1.1","D042193","Mature-B",NA
"F18.D042193.3_8_M.1.1","D042193","Monocytes_Monocyte-Progenitors","Monocyte2"
"G20.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B3"
"I8.D042193.3_8_M.1.1","D042193","Mature-B",NA
"A17.D042193.3_8_M.1.1","D042193","Mature-B",NA
"A16.D042193.3_8_M.1.1","D042193","Mature-B",NA
"B22.D042193.3_8_M.1.1","D042193","Mature-B",NA
"D6.D042193.3_8_M.1.1","D042193","Mature-B",NA
"E11.D042193.3_8_M.1.1","D042193","Proliferating-Neutrophils",NA
"C2.D042193.3_8_M.1.1","D042193","Stem_Progenitors","4"
"D7.D042193.3_8_M.1.1","D042193","Mature-B",NA
"A18.D042193.3_8_M.1.1","D042193","T_NK","T"
"C3.D042193.3_8_M.1.1","D042193","T_NK","Unknown2"
"D8.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B0"
"E12.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B4"
"F19.D042193.3_8_M.1.1","D042193","Immature-B",NA
"I9.D042193.3_8_M.1.1","D042193","T_NK","Unknown1"
"A19.D042193.3_8_M.1.1","D042193","PreProB",NA
"C4.D042193.3_8_M.1.1","D042193","Immature_Mature-B","B5"
"D9.D042193.3_8_M.1.1","D042193","PreProB",NA
"E13.D042193.3_8_M.1.1","D042193","Mature-B",NA
