"","annotation","subannotation"
"A5.B000127.3_38_F.1.1","Endothelial",NA
"B7.B000127.3_38_F.1.1","Neutrophils",NA
"C9.B000127.3_38_F.1.1","Neutrophils",NA
"D11.B000127.3_38_F.1.1","Neutrophils",NA
"E13.B000127.3_38_F.1.1","Granulocytes",NA
"D10.B000127.3_38_F.1.1","Granulocytes",NA
"F15.B000127.3_38_F.1.1","Epithelial?",NA
"G17.B000127.3_38_F.1.1","Epithelial?",NA
"H19.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"E12.B000127.3_38_F.1.1","Granulocytes",NA
"F14.B000127.3_38_F.1.1","Epithelial?",NA
"G16.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"H18.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"I21.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"K2.B000127.3_38_F.1.1","Endothelial",NA
"L4.B000127.3_38_F.1.1","Endothelial",NA
"I22.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"B8.B000127.3_38_F.1.1","Granulocytes",NA
"D12.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"E14.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"F16.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"G18.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"H20.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"J1.B000127.3_38_F.1.1","Endothelial",NA
"M8.B000127.3_38_F.1.1","T-cells",NA
"O13.B000127.3_38_F.1.1","T-cells",NA
"L5.B000127.3_38_F.1.1","Endothelial",NA
"M7.B000127.3_38_F.1.1","NK-cells",NA
"N10.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"O12.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"P14.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"A6.B000127.3_38_F.1.1","Endothelial",NA
"P15.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"H21.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"L7.B000127.3_38_F.1.1","NK-cells",NA
"M9.B000127.3_38_F.1.1","Granulocytes",NA
"N12.B000127.3_38_F.1.1","Granulocytes",NA
"O14.B000127.3_38_F.1.1","Epithelial?",NA
"P16.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"A8.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"B10.B000127.3_38_F.1.1","NK-cells",NA
"C12.B000127.3_38_F.1.1","B-cells",NA
"D14.B000127.3_38_F.1.1","Epithelial?",NA
"A7.B000127.3_38_F.1.1","Neutrophils",NA
"C11.B000127.3_38_F.1.1","Granulocytes",NA
"E15.B000127.3_38_F.1.1","Epithelial?",NA
"F17.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"G19.B000127.3_38_F.1.1","Epithelial?",NA
"E16.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"P17.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"B11.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"D15.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"F19.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"G21.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"F18.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"I1.B000127.3_38_F.1.1","Endothelial",NA
"J4.B000127.3_38_F.1.1","Muscle?",NA
"K7.B000127.3_38_F.1.1","T-cells",NA
"G20.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"H22.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"K6.B000127.3_38_F.1.1","Endothelial",NA
"L8.B000127.3_38_F.1.1","Granulocytes",NA
"M10.B000127.3_38_F.1.1","T-cells",NA
"N13.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"L9.B000127.3_38_F.1.1","T-cells",NA
"D16.B000127.3_38_F.1.1","Epithelial?",NA
"E18.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"F20.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"G22.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"I2.B000127.3_38_F.1.1","Endothelial",NA
"K8.B000127.3_38_F.1.1","Granulocytes",NA
"L10.B000127.3_38_F.1.1","Granulocytes",NA
"M12.B000127.3_38_F.1.1","T-cells",NA
"N15.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"P19.B000127.3_38_F.1.1","Epithelial?",NA
"N14.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"O16.B000127.3_38_F.1.1","Epithelial?",NA
"P18.B000127.3_38_F.1.1","Epithelial?",NA
"A10.B000127.3_38_F.1.1","Granulocytes",NA
"B12.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"C14.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"A11.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"K9.B000127.3_38_F.1.1","Granulocytes",NA
"L11.B000127.3_38_F.1.1","Neutrophils",NA
"M13.B000127.3_38_F.1.1","Granulocytes",NA
"N16.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"O18.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"P20.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"A12.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"B14.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"C16.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"B13.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"D18.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"E20.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"D17.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"E19.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"F21.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"H1.B000127.3_38_F.1.1","Endothelial",NA
"F22.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"P21.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"A13.B000127.3_38_F.1.1","Granulocytes",NA
"B15.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"C17.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"D19.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"E21.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"G1.B000127.3_38_F.1.1","Muscle?",NA
"H3.B000127.3_38_F.1.1","Endothelial",NA
"J8.B000127.3_38_F.1.1","Granulocytes",NA
"K11.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"I4.B000127.3_38_F.1.1","Endothelial",NA
"J7.B000127.3_38_F.1.1","Granulocytes",NA
"K10.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"L12.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"M14.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"O19.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"L13.B000127.3_38_F.1.1","T-cells",NA
"D20.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"E22.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"G2.B000127.3_38_F.1.1","Endothelial",NA
"H4.B000127.3_38_F.1.1","Endothelial",NA
"J9.B000127.3_38_F.1.1","NK-cells",NA
"K12.B000127.3_38_F.1.1","Granulocytes",NA
"L14.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"M16.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"N19.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"M15.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"O21.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"N18.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"O20.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"A14.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"B16.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"A15.B000127.3_38_F.1.1","Epithelial?",NA
"L15.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"M17.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"N20.B000127.3_38_F.1.1","Epithelial?",NA
"O22.B000127.3_38_F.1.1","Epithelial?",NA
"A16.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"B18.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"C20.B000127.3_38_F.1.1","Epithelial?",NA
"B17.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"D22.B000127.3_38_F.1.1","Epithelial?",NA
"F2.B000127.3_38_F.1.1","Endothelial",NA
"C19.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"D21.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"F1.B000127.3_38_F.1.1","Endothelial",NA
"G3.B000127.3_38_F.1.1","Endothelial",NA
"H5.B000127.3_38_F.1.1","Endothelial",NA
"I7.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"J10.B000127.3_38_F.1.1","Granulocytes",NA
"H6.B000127.3_38_F.1.1","Endothelial",NA
"A17.B000127.3_38_F.1.1","Epithelial?",NA
"B19.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"C21.B000127.3_38_F.1.1","Epithelial?",NA
"F3.B000127.3_38_F.1.1","Endothelial",NA
"H7.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"I9.B000127.3_38_F.1.1","Neutrophils",NA
"J12.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"I8.B000127.3_38_F.1.1","Neutrophils",NA
"K15.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"L17.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"J11.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"K14.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"L16.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"M18.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"N21.B000127.3_38_F.1.1","Epithelial?",NA
"P1.B000127.3_38_F.1.1","Endothelial",NA
"M19.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"F4.B000127.3_38_F.1.1","Endothelial",NA
"H8.B000127.3_38_F.1.1","Granulocytes",NA
"I10.B000127.3_38_F.1.1","Granulocytes",NA
"J13.B000127.3_38_F.1.1","Granulocytes",NA
"K16.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"L18.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"M20.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"P3.B000127.3_38_F.1.1","Endothelial",NA
"N22.B000127.3_38_F.1.1","Epithelial?",NA
"A19.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"P2.B000127.3_38_F.1.1","Endothelial",NA
"A18.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"C22.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"B21.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"L19.B000127.3_38_F.1.1","Epithelial?",NA
"M21.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"P4.B000127.3_38_F.1.1","Endothelial",NA
"A20.B000127.3_38_F.1.1","Epithelial?",NA
"B22.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"E4.B000127.3_38_F.1.1","Endothelial",NA
"F6.B000127.3_38_F.1.1","Endothelial",NA
"G8.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"H10.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"E3.B000127.3_38_F.1.1","Endothelial",NA
"F5.B000127.3_38_F.1.1","Endothelial",NA
"G7.B000127.3_38_F.1.1","Granulocytes",NA
"H9.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"I11.B000127.3_38_F.1.1","Granulocytes",NA
"J14.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"K17.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"I12.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"A21.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"D3.B000127.3_38_F.1.1","Endothelial",NA
"F7.B000127.3_38_F.1.1","Neutrophils",NA
"G9.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"H11.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"I13.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"J16.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"K19.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"J15.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"L21.B000127.3_38_F.1.1","Epithelial?",NA
"N2.B000127.3_38_F.1.1","Endothelial",NA
"K18.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"L20.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"N1.B000127.3_38_F.1.1","Endothelial",NA
"P5.B000127.3_38_F.1.1","Endothelial",NA
"A22.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"C2.B000127.3_38_F.1.1","Endothelial",NA
"D4.B000127.3_38_F.1.1","Endothelial",NA
"G10.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"E6.B000127.3_38_F.1.1","Endothelial",NA
"F8.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"H12.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"I14.B000127.3_38_F.1.1","Epithelial?",NA
"K20.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"J17.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"L22.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"N3.B000127.3_38_F.1.1","Endothelial",NA
"P7.B000127.3_38_F.1.1","NK-cells",NA
"B1.B000127.3_38_F.1.1","Endothelial",NA
"C3.B000127.3_38_F.1.1","Endothelial",NA
"E7.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"D5.B000127.3_38_F.1.1","Endothelial",NA
"F9.B000127.3_38_F.1.1","B-cells",NA
"G11.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"H13.B000127.3_38_F.1.1","B-cells",NA
"I15.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"J18.B000127.3_38_F.1.1","Multipotent Progenitors",NA
"K21.B000127.3_38_F.1.1","Epithelial?",NA
"O6.B000127.3_38_F.1.1","Endothelial",NA
"P8.B000127.3_38_F.1.1","Mono/macro/DCs",NA
"M1.B000127.3_38_F.1.1","Endothelial",NA
"A10.B001216.3_38_F.1.1","NK-cells",NA
"F15.B001216.3_38_F.1.1","B-cells",NA
"I5.B001216.3_38_F.1.1","Multipotent Progenitors",NA
"A11.B001216.3_38_F.1.1","B-cells",NA
"F16.B001216.3_38_F.1.1","Granulocytes",NA
"I7.B001216.3_38_F.1.1","Multipotent Progenitors",NA
"A12.B001216.3_38_F.1.1","B-cells",NA
"D5.B001216.3_38_F.1.1","Multipotent Progenitors",NA
"F21.B001216.3_38_F.1.1","Endothelial",NA
"A14.B001216.3_38_F.1.1","B-cells",NA
"A13.B001216.3_38_F.1.1","B-cells",NA
"D10.B001216.3_38_F.1.1","B-cells",NA
"I13.B001216.3_38_F.1.1","Granulocytes",NA
"D11.B001216.3_38_F.1.1","B-cells",NA
"A20.B001216.3_38_F.1.1","Endothelial",NA
"D12.B001216.3_38_F.1.1","Granulocytes",NA
"I14.B001216.3_38_F.1.1","Neutrophils",NA
"G9.B001216.3_38_F.1.1","T-cells",NA
"D14.B001216.3_38_F.1.1","B-cells",NA
"G10.B001216.3_38_F.1.1","Granulocytes",NA
"B9.B001216.3_38_F.1.1","B-cells",NA
"D16.B001216.3_38_F.1.1","B-cells",NA
"G11.B001216.3_38_F.1.1","T-cells",NA
"G12.B001216.3_38_F.1.1","Neutrophils",NA
"B10.B001216.3_38_F.1.1","B-cells",NA
"B12.B001216.3_38_F.1.1","Granulocytes",NA
"D22.B001216.3_38_F.1.1","Endothelial",NA
"B11.B001216.3_38_F.1.1","B-cells",NA
"D21.B001216.3_38_F.1.1","Endothelial",NA
"G13.B001216.3_38_F.1.1","B-cells",NA
"G14.B001216.3_38_F.1.1","B-cells",NA
"B13.B001216.3_38_F.1.1","B-cells",NA
"E9.B001216.3_38_F.1.1","T-cells",NA
"G15.B001216.3_38_F.1.1","Granulocytes",NA
"B15.B001216.3_38_F.1.1","B-cells",NA
"E10.B001216.3_38_F.1.1","B-cells",NA
"G18.B001216.3_38_F.1.1","Endothelial",NA
"G19.B001216.3_38_F.1.1","Endothelial",NA
"B16.B001216.3_38_F.1.1","T-cells",NA
"E13.B001216.3_38_F.1.1","T-cells",NA
"B20.B001216.3_38_F.1.1","Endothelial",NA
"E14.B001216.3_38_F.1.1","B-cells",NA
"E15.B001216.3_38_F.1.1","B-cells",NA
"H5.B001216.3_38_F.1.1","Endothelial",NA
"E17.B001216.3_38_F.1.1","Endothelial",NA
"C5.B001216.3_38_F.1.1","Multipotent Progenitors",NA
"E18.B001216.3_38_F.1.1","Endothelial",NA
"H10.B001216.3_38_F.1.1","B-cells",NA
"H9.B001216.3_38_F.1.1","B-cells",NA
"C10.B001216.3_38_F.1.1","B-cells",NA
"F1.B001216.3_38_F.1.1","Multipotent Progenitors",NA
"H11.B001216.3_38_F.1.1","B-cells",NA
"C11.B001216.3_38_F.1.1","B-cells",NA
"F2.B001216.3_38_F.1.1","Multipotent Progenitors",NA
"H13.B001216.3_38_F.1.1","B-cells",NA
"F10.B001216.3_38_F.1.1","B-cells",NA
"H14.B001216.3_38_F.1.1","Neutrophils",NA
"C13.B001216.3_38_F.1.1","B-cells",NA
"C14.B001216.3_38_F.1.1","T-cells",NA
"H15.B001216.3_38_F.1.1","B-cells",NA
"F11.B001216.3_38_F.1.1","B-cells",NA
"C15.B001216.3_38_F.1.1","B-cells",NA
"F12.B001216.3_38_F.1.1","Mono/macro/DCs",NA
"H19.B001216.3_38_F.1.1","Endothelial",NA
"F13.B001216.3_38_F.1.1","B-cells",NA
"H22.B001216.3_38_F.1.1","Endothelial",NA
"A9.B001216.3_38_F.1.1","Granulocytes",NA
"C16.B001216.3_38_F.1.1","Neutrophils",NA
"K9.B001216.3_38_F.1.1","B-cells",NA
"K12.B001216.3_38_F.1.1","Granulocytes",NA
"K14.B001216.3_38_F.1.1","B-cells",NA
"K17.B001216.3_38_F.1.1","Endothelial",NA
"K18.B001216.3_38_F.1.1","Endothelial",NA
"O9.B001216.3_38_F.1.1","Granulocytes",NA
"I16.B001216.3_38_F.1.1","B-cells",NA
"L9.B001216.3_38_F.1.1","B-cells",NA
"O10.B001216.3_38_F.1.1","B-cells",NA
"L10.B001216.3_38_F.1.1","B-cells",NA
"O11.B001216.3_38_F.1.1","NK-cells",NA
"I18.B001216.3_38_F.1.1","Endothelial",NA
"L12.B001216.3_38_F.1.1","B-cells",NA
"O12.B001216.3_38_F.1.1","B-cells",NA
"I22.B001216.3_38_F.1.1","Endothelial",NA
"L13.B001216.3_38_F.1.1","Granulocytes",NA
"O16.B001216.3_38_F.1.1","Granulocytes",NA
"J1.B001216.3_38_F.1.1","Multipotent Progenitors",NA
"L14.B001216.3_38_F.1.1","Granulocytes",NA
"L15.B001216.3_38_F.1.1","B-cells",NA
"J7.B001216.3_38_F.1.1","B-cells",NA
"J9.B001216.3_38_F.1.1","Granulocytes",NA
"L22.B001216.3_38_F.1.1","Endothelial",NA
"O19.B001216.3_38_F.1.1","Endothelial",NA
"J12.B001216.3_38_F.1.1","Mono/macro/DCs",NA
"J13.B001216.3_38_F.1.1","B-cells",NA
"M4.B001216.3_38_F.1.1","Epithelial?",NA
"J14.B001216.3_38_F.1.1","B-cells",NA
"M10.B001216.3_38_F.1.1","Granulocytes",NA
"J15.B001216.3_38_F.1.1","T-cells",NA
"M13.B001216.3_38_F.1.1","B-cells",NA
"J16.B001216.3_38_F.1.1","Granulocytes",NA
"M14.B001216.3_38_F.1.1","B-cells",NA
"J19.B001216.3_38_F.1.1","Endothelial",NA
"N14.B001216.3_38_F.1.1","Granulocytes",NA
"J20.B001216.3_38_F.1.1","Endothelial",NA
"N16.B001216.3_38_F.1.1","B-cells",NA
"P8.B001216.3_38_F.1.1","T-cells",NA
"K1.B001216.3_38_F.1.1","Multipotent Progenitors",NA
"N20.B001216.3_38_F.1.1","Endothelial",NA
"M12.B002707.3_39_F.1.1","B-cells",NA
"N21.B002707.3_39_F.1.1","Endothelial",NA
"B10.B002707.3_39_F.1.1","B-cells",NA
"M13.B002707.3_39_F.1.1","B-cells",NA
"O1.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"B11.B002707.3_39_F.1.1","NK-cells",NA
"J11.B002707.3_39_F.1.1","NK-cells",NA
"M15.B002707.3_39_F.1.1","NK-cells",NA
"B17.B002707.3_39_F.1.1","Endothelial",NA
"J13.B002707.3_39_F.1.1","Neutrophils",NA
"B12.B002707.3_39_F.1.1","B-cells",NA
"J12.B002707.3_39_F.1.1","B-cells",NA
"M16.B002707.3_39_F.1.1","B-cells",NA
"M17.B002707.3_39_F.1.1","Endothelial",NA
"O7.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"M20.B002707.3_39_F.1.1","Endothelial",NA
"O11.B002707.3_39_F.1.1","Granulocytes",NA
"O12.B002707.3_39_F.1.1","B-cells",NA
"J20.B002707.3_39_F.1.1","Endothelial",NA
"M21.B002707.3_39_F.1.1","Endothelial",NA
"K1.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"O15.B002707.3_39_F.1.1","Neutrophils",NA
"D5.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"E3.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"K14.B002707.3_39_F.1.1","B-cells",NA
"N6.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"E4.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"K15.B002707.3_39_F.1.1","B-cells",NA
"N7.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"E19.B002707.3_39_F.1.1","Endothelial",NA
"E11.B002707.3_39_F.1.1","B-cells",NA
"K16.B002707.3_39_F.1.1","B-cells",NA
"G9.B002707.3_39_F.1.1","Granulocytes",NA
"L8.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"N10.B002707.3_39_F.1.1","NK-cells",NA
"N9.B002707.3_39_F.1.1","B-cells",NA
"G11.B002707.3_39_F.1.1","Granulocytes",NA
"L10.B002707.3_39_F.1.1","B-cells",NA
"N11.B002707.3_39_F.1.1","T-cells",NA
"G12.B002707.3_39_F.1.1","Granulocytes",NA
"L12.B002707.3_39_F.1.1","Granulocytes",NA
"N12.B002707.3_39_F.1.1","B-cells",NA
"A10.B002707.3_39_F.1.1","Neutrophils",NA
"G19.B002707.3_39_F.1.1","Endothelial",NA
"L13.B002707.3_39_F.1.1","T-cells",NA
"N13.B002707.3_39_F.1.1","Granulocytes",NA
"P16.B002707.3_39_F.1.1","B-cells",NA
"A12.B002707.3_39_F.1.1","Mono/macro/DCs",NA
"H6.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"N14.B002707.3_39_F.1.1","T-cells",NA
"A13.B002707.3_39_F.1.1","B-cells",NA
"H12.B002707.3_39_F.1.1","B-cells",NA
"M2.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"N15.B002707.3_39_F.1.1","B-cells",NA
"H16.B002707.3_39_F.1.1","B-cells",NA
"N16.B002707.3_39_F.1.1","B-cells",NA
"I16.B002707.3_39_F.1.1","Neutrophils",NA
"B4.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"J5.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"M11.B002707.3_39_F.1.1","NK-cells",NA
"J2.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"M8.B002707.3_39_F.1.1","Multipotent Progenitors",NA
"A21.B001960.3_56_F.1.1","Endothelial",NA
"L4.B001960.3_56_F.1.1","Endothelial",NA
"F15.B001960.3_56_F.1.1","B-cells",NA
"I22.B001960.3_56_F.1.1","Endothelial",NA
"B11.B001960.3_56_F.1.1","B-cells",NA
"B12.B001960.3_56_F.1.1","B-cells",NA
"J9.B001960.3_56_F.1.1","B-cells",NA
"L9.B001960.3_56_F.1.1","B-cells",NA
"B15.B001960.3_56_F.1.1","T-cells",NA
"J10.B001960.3_56_F.1.1","B-cells",NA
"B16.B001960.3_56_F.1.1","Granulocytes",NA
"J11.B001960.3_56_F.1.1","B-cells",NA
"L10.B001960.3_56_F.1.1","B-cells",NA
"C9.B001960.3_56_F.1.1","B-cells",NA
"J13.B001960.3_56_F.1.1","B-cells",NA
"G16.B001960.3_56_F.1.1","B-cells",NA
"J12.B001960.3_56_F.1.1","B-cells",NA
"L11.B001960.3_56_F.1.1","B-cells",NA
"C11.B001960.3_56_F.1.1","T-cells",NA
"J15.B001960.3_56_F.1.1","T-cells",NA
"L14.B001960.3_56_F.1.1","B-cells",NA
"C15.B001960.3_56_F.1.1","B-cells",NA
"C17.B001960.3_56_F.1.1","Endothelial",NA
"H9.B001960.3_56_F.1.1","Granulocytes",NA
"H10.B001960.3_56_F.1.1","B-cells",NA
"D11.B001960.3_56_F.1.1","T-cells",NA
"H12.B001960.3_56_F.1.1","Granulocytes",NA
"D15.B001960.3_56_F.1.1","Neutrophils",NA
"K10.B001960.3_56_F.1.1","T-cells",NA
"H14.B001960.3_56_F.1.1","Mono/macro/DCs",NA
"K9.B001960.3_56_F.1.1","T-cells",NA
"H21.B001960.3_56_F.1.1","Endothelial",NA
"K12.B001960.3_56_F.1.1","B-cells",NA
"K13.B001960.3_56_F.1.1","B-cells",NA
"E10.B001960.3_56_F.1.1","B-cells",NA
"E12.B001960.3_56_F.1.1","Granulocytes",NA
"K15.B001960.3_56_F.1.1","T-cells",NA
"E13.B001960.3_56_F.1.1","Granulocytes",NA
"I9.B001960.3_56_F.1.1","NK-cells",NA
"K16.B001960.3_56_F.1.1","B-cells",NA
"A11.B001960.3_56_F.1.1","T-cells",NA
"I11.B001960.3_56_F.1.1","B-cells",NA
"A12.B001960.3_56_F.1.1","T-cells",NA
"K19.B001960.3_56_F.1.1","Endothelial",NA
"I15.B001960.3_56_F.1.1","NK-cells",NA
"A15.B001960.3_56_F.1.1","Neutrophils",NA
"F10.B001960.3_56_F.1.1","B-cells",NA
"A16.B001960.3_56_F.1.1","Mono/macro/DCs",NA
"F14.B001960.3_56_F.1.1","B-cells",NA
"I20.B001960.3_56_F.1.1","Endothelial",NA
"K22.B001960.3_56_F.1.1","Endothelial",NA
"M15.B001960.3_56_F.1.1","B-cells",NA
"O10.B001960.3_56_F.1.1","B-cells",NA
"M16.B001960.3_56_F.1.1","T-cells",NA
"O11.B001960.3_56_F.1.1","B-cells",NA
"M18.B001960.3_56_F.1.1","Endothelial",NA
"O13.B001960.3_56_F.1.1","NK-cells",NA
"O14.B001960.3_56_F.1.1","Granulocytes",NA
"O15.B001960.3_56_F.1.1","T-cells",NA
"O20.B001960.3_56_F.1.1","Endothelial",NA
"O18.B001960.3_56_F.1.1","Endothelial",NA
"O21.B001960.3_56_F.1.1","Endothelial",NA
"L16.B001960.3_56_F.1.1","Granulocytes",NA
"N10.B001960.3_56_F.1.1","NK-cells",NA
"N9.B001960.3_56_F.1.1","B-cells",NA
"L21.B001960.3_56_F.1.1","Endothelial",NA
"N11.B001960.3_56_F.1.1","B-cells",NA
"P9.B001960.3_56_F.1.1","B-cells",NA
"N12.B001960.3_56_F.1.1","B-cells",NA
"N14.B001960.3_56_F.1.1","Granulocytes",NA
"P11.B001960.3_56_F.1.1","Mono/macro/DCs",NA
"N13.B001960.3_56_F.1.1","T-cells",NA
"P10.B001960.3_56_F.1.1","Mono/macro/DCs",NA
"N15.B001960.3_56_F.1.1","B-cells",NA
"P12.B001960.3_56_F.1.1","B-cells",NA
"N16.B001960.3_56_F.1.1","B-cells",NA
"P13.B001960.3_56_F.1.1","T-cells",NA
"M4.B001960.3_56_F.1.1","Endothelial",NA
"M9.B001960.3_56_F.1.1","NK-cells",NA
"M8.B001960.3_56_F.1.1","Mono/macro/DCs",NA
"P14.B001960.3_56_F.1.1","NK-cells",NA
