"","annotation","subannotation"
"K22.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"L2.MAA000944.3_9_M.1.1","unknown",NA
"L4.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"L5.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"A9.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"D5.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"E16.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"G10.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G13.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"H22.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"A10.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"B22.MAA000944.3_9_M.1.1","endothelial","vascular"
"D6.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"A11.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"C2.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"E19.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"I3.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"C3.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"D12.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"E20.MAA000944.3_9_M.1.1","endothelial","vascular"
"G16.MAA000944.3_9_M.1.1","endothelial","vascular"
"I4.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"A13.MAA000944.3_9_M.1.1","endothelial","vascular"
"D13.MAA000944.3_9_M.1.1","endothelial","vascular"
"E21.MAA000944.3_9_M.1.1","unknown",NA
"G18.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"A14.MAA000944.3_9_M.1.1","unknown",NA
"C5.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"E22.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"G19.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"A15.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"C6.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"A16.MAA000944.3_9_M.1.1","neurons","excitatory"
"D16.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"F1.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G20.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"C8.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"D17.MAA000944.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"F2.MAA000944.3_9_M.1.1","OPCs",NA
"L8.MAA000944.3_9_M.1.1","oligodendrocytes",NA
"L9.MAA000944.3_9_M.1.1","pericytes",NA
"F8.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"K15.MAA000947.3_9_M.1.1","OPCs",NA
"M20.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"O9.MAA000947.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"M22.MAA000947.3_9_M.1.1","endothelial","vascular"
"P21.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"I5.MAA000947.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"K17.MAA000947.3_9_M.1.1","OPCs",NA
"F12.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"I7.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"F16.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"I9.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"C18.MAA000947.3_9_M.1.1","OPCs",NA
"I11.MAA000947.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"F20.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"I12.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"L2.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"N4.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"O15.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"O16.MAA000947.3_9_M.1.1","OPCs",NA
"I15.MAA000947.3_9_M.1.1","OPCs",NA
"L5.MAA000947.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"I18.MAA000947.3_9_M.1.1","OPCs",NA
"L8.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"N6.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"D3.MAA000947.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G4.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"I22.MAA000947.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"L11.MAA000947.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"A14.MAA000947.3_9_M.1.1","pericytes",NA
"L13.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"D6.MAA000947.3_9_M.1.1","OPCs",NA
"G5.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"J1.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"D15.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"G10.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"L14.MAA000947.3_9_M.1.1","OPCs",NA
"N11.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"P5.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"D16.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"G14.MAA000947.3_9_M.1.1","endothelial","vascular"
"J5.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"L15.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"D20.MAA000947.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G16.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"J6.MAA000947.3_9_M.1.1","neurons","undetermined"
"L18.MAA000947.3_9_M.1.1","endothelial","vascular"
"N13.MAA000947.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"A20.MAA000947.3_9_M.1.1","OPCs",NA
"D21.MAA000947.3_9_M.1.1","OPCs",NA
"G18.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"J12.MAA000947.3_9_M.1.1","OPCs",NA
"L19.MAA000947.3_9_M.1.1","OPCs",NA
"N15.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"P7.MAA000947.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G22.MAA000947.3_9_M.1.1","neurons","undetermined"
"J14.MAA000947.3_9_M.1.1","neurons","undetermined"
"L20.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"N19.MAA000947.3_9_M.1.1","OPCs",NA
"J15.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"N20.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"E12.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"H2.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"J16.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"N21.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"P11.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"J17.MAA000947.3_9_M.1.1","OPCs",NA
"M4.MAA000947.3_9_M.1.1","pericytes",NA
"N22.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"E17.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"H5.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"H9.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"J18.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"M7.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"P13.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"F2.MAA000947.3_9_M.1.1","endothelial","vSMCs"
"H11.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"J21.MAA000947.3_9_M.1.1","OPCs",NA
"O3.MAA000947.3_9_M.1.1","OPCs",NA
"P14.MAA000947.3_9_M.1.1","endothelial","vSMCs"
"H12.MAA000947.3_9_M.1.1","OPCs",NA
"F4.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"M10.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"F5.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"M11.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"H14.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"M17.MAA000947.3_9_M.1.1","OPCs",NA
"F6.MAA000947.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"H15.MAA000947.3_9_M.1.1","endothelial","vascular"
"K7.MAA000947.3_9_M.1.1","neurons","doublet"
"F7.MAA000947.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"H17.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"K12.MAA000947.3_9_M.1.1","OPCs",NA
"M19.MAA000947.3_9_M.1.1","oligodendrocytes",NA
"O8.MAA000947.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G19.MAA000424.3_11_M.1.1","endothelial","vascular"
"H6.MAA000424.3_11_M.1.1","oligodendrocytes",NA
"A22.MAA000424.3_11_M.1.1","endothelial","vascular"
"H18.MAA000424.3_11_M.1.1","neurons","excitatory"
"J13.MAA000424.3_11_M.1.1","endothelial","vascular"
"B19.MAA000424.3_11_M.1.1","endothelial","vascular"
"J22.MAA000424.3_11_M.1.1","neurons","excitatory"
"B20.MAA000424.3_11_M.1.1","endothelial","vascular"
"K10.MAA000424.3_11_M.1.1","astrocytes","Berg.Glia"
"C4.MAA000424.3_11_M.1.1","oligodendrocytes",NA
"K17.MAA000424.3_11_M.1.1","neurons","excitatory"
"L8.MAA000424.3_11_M.1.1","astrocytes","Berg.Glia"
"C21.MAA000424.3_11_M.1.1","endothelial","vascular"
"L14.MAA000424.3_11_M.1.1","neurons","excitatory"
"L17.MAA000424.3_11_M.1.1","endothelial","vascular"
"D12.MAA000424.3_11_M.1.1","neurons","excitatory"
"L21.MAA000424.3_11_M.1.1","endothelial","vascular"
"L22.MAA000424.3_11_M.1.1","endothelial","vascular"
"D16.MAA000424.3_11_M.1.1","endothelial","vascular"
"M18.MAA000424.3_11_M.1.1","endothelial","vascular"
"F3.MAA000424.3_11_M.1.1","endothelial","vascular"
"F14.MAA000424.3_11_M.1.1","endothelial","vascular"
"N22.MAA000424.3_11_M.1.1","endothelial","vascular"
"F18.MAA000424.3_11_M.1.1","endothelial","vascular"
"O10.MAA000424.3_11_M.1.1","oligodendrocytes",NA
"F19.MAA000424.3_11_M.1.1","neurons","excitatory"
"O20.MAA000424.3_11_M.1.1","endothelial","vascular"
"F22.MAA000424.3_11_M.1.1","endothelial","vascular"
"O21.MAA000424.3_11_M.1.1","neurons","excitatory"
"A5.MAA000424.3_11_M.1.1","astrocytes","Berg.Glia"
"A7.MAA000424.3_11_M.1.1","endothelial","vascular"
"P15.MAA000424.3_11_M.1.1","endothelial","vascular"
"A13.MAA000424.3_11_M.1.1","neurons","excitatory"
"G15.MAA000424.3_11_M.1.1","neurons","excitatory"
"B4.MAA001845.3_39_F.1.1","endothelial","vascular"
"C7.MAA001845.3_39_F.1.1","endothelial","vascular"
"B5.MAA001845.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"B6.MAA001845.3_39_F.1.1","endothelial","vascular"
"C8.MAA001845.3_39_F.1.1","endothelial","vascular"
"B7.MAA001845.3_39_F.1.1","endothelial","vascular"
"C9.MAA001845.3_39_F.1.1","endothelial","vascular"
"C10.MAA001845.3_39_F.1.1","endothelial","vascular"
"A5.MAA001845.3_39_F.1.1","endothelial","vascular"
"B9.MAA001845.3_39_F.1.1","endothelial","vascular"
"A7.MAA001845.3_39_F.1.1","endothelial","vascular"
"B11.MAA001845.3_39_F.1.1","endothelial","vascular"
"A8.MAA001845.3_39_F.1.1","endothelial","vascular"
"B12.MAA001845.3_39_F.1.1","pericytes",NA
"A9.MAA001845.3_39_F.1.1","endothelial","vascular"
"B14.MAA001845.3_39_F.1.1","endothelial","vascular"
"D3.MAA001845.3_39_F.1.1","endothelial","vascular"
"D4.MAA001845.3_39_F.1.1","endothelial","vascular"
"A14.MAA001845.3_39_F.1.1","endothelial","vascular"
"D5.MAA001845.3_39_F.1.1","endothelial","vascular"
"D10.MAA001845.3_39_F.1.1","endothelial","vascular"
"D11.MAA001845.3_39_F.1.1","pericytes",NA
"D17.MAA001845.3_39_F.1.1","neurons","excitatory"
"A18.MAA001845.3_39_F.1.1","endothelial","vascular"
"E1.MAA001845.3_39_F.1.1","endothelial","vascular"
"E3.MAA001845.3_39_F.1.1","endothelial","vascular"
"C2.MAA001845.3_39_F.1.1","endothelial","vascular"
"E4.MAA001845.3_39_F.1.1","endothelial","vascular"
"B1.MAA001845.3_39_F.1.1","endothelial","vascular"
"C3.MAA001845.3_39_F.1.1","endothelial","vascular"
"E5.MAA001845.3_39_F.1.1","endothelial","vascular"
"C4.MAA001845.3_39_F.1.1","endothelial","vascular"
"B2.MAA001845.3_39_F.1.1","endothelial","vascular"
"G20.MAA001853.3_38_F.1.1","neurons","inhibitory"
"H2.MAA001853.3_38_F.1.1","endothelial","vascular"
"H3.MAA001853.3_38_F.1.1","neurons","inhibitory"
"H4.MAA001853.3_38_F.1.1","endothelial","vascular"
"H13.MAA001853.3_38_F.1.1","endothelial","vascular"
"H21.MAA001853.3_38_F.1.1","neurons","excitatory"
"I3.MAA001853.3_38_F.1.1","endothelial","vascular"
"A10.MAA001853.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"I8.MAA001853.3_38_F.1.1","endothelial","vascular"
"I11.MAA001853.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"J3.MAA001853.3_38_F.1.1","endothelial","vascular"
"J6.MAA001853.3_38_F.1.1","endothelial","vascular"
"J7.MAA001853.3_38_F.1.1","endothelial","vascular"
"C16.MAA001853.3_38_F.1.1","neurons","excitatory"
"J10.MAA001853.3_38_F.1.1","endothelial","vascular"
"K1.MAA001853.3_38_F.1.1","endothelial","vascular"
"D20.MAA001853.3_38_F.1.1","neurons","excitatory"
"D16.MAA001853.3_38_F.1.1","neurons","inhibitory"
"F7.MAA001853.3_38_F.1.1","endothelial","vascular"
"G3.MAA001853.3_38_F.1.1","endothelial","vascular"
"G17.MAA001853.3_38_F.1.1","neurons","excitatory"
"I1.MAA001854.3_38_F.1.1","unknown",NA
"M11.MAA001854.3_38_F.1.1","unknown",NA
"N5.MAA001854.3_38_F.1.1","unknown",NA
"A1.MAA001854.3_38_F.1.1","unknown",NA
"A2.MAA001854.3_38_F.1.1","unknown",NA
"B2.MAA001854.3_38_F.1.1","neurons","excitatory"
"B9.MAA001854.3_38_F.1.1","OPCs",NA
"B10.MAA001854.3_38_F.1.1","astrocytes","Berg.Glia"
"D5.MAA001854.3_38_F.1.1","unknown",NA
"F6.MAA001854.3_38_F.1.1","unknown",NA
"G8.MAA001854.3_38_F.1.1","unknown",NA
"H21.MAA001854.3_38_F.1.1","unknown",NA
"N22.MAA001856.3_39_F.1.1","oligodendrocytes",NA
"G3.MAA001856.3_39_F.1.1","neurons","undetermined"
"H1.MAA001856.3_39_F.1.1","oligodendrocytes",NA
"I9.MAA001856.3_39_F.1.1","oligodendrocytes",NA
"J10.MAA001856.3_39_F.1.1","OPCs",NA
"B3.MAA001856.3_39_F.1.1","astrocytes","Berg.Glia"
"M13.MAA001856.3_39_F.1.1","OPCs",NA
"N11.MAA001856.3_39_F.1.1","oligodendrocytes",NA
"N14.MAA001856.3_39_F.1.1","OPCs",NA
"L6.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"M20.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"O6.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"A21.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"C22.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"G4.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"J22.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"B1.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"G6.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"G5.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"I2.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"K1.MAA001894.3_39_F.1.1","OPCs",NA
"I5.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"K9.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"B3.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"D4.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"G8.MAA001894.3_39_F.1.1","endothelial","vascular"
"I6.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"K10.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"I7.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"K13.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"B4.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"D6.MAA001894.3_39_F.1.1","endothelial","vascular"
"G9.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"B5.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"D18.MAA001894.3_39_F.1.1","OPCs",NA
"G13.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"G11.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"I11.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"K14.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"I13.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"I15.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"B8.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"E1.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"I18.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"I20.MAA001894.3_39_F.1.1","OPCs",NA
"A1.MAA001894.3_39_F.1.1","endothelial","vascular"
"B9.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"E2.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"A3.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"B10.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"B17.MAA001894.3_39_F.1.1","unknown",NA
"E4.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"H5.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"E3.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"H3.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"I22.MAA001894.3_39_F.1.1","endothelial","vascular"
"J1.MAA001894.3_39_F.1.1","OPCs",NA
"A4.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"B19.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"E11.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"H6.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"J2.MAA001894.3_39_F.1.1","endothelial","vascular"
"E12.MAA001894.3_39_F.1.1","OPCs",NA
"J3.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"J5.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"C1.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"H8.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"A7.MAA001894.3_39_F.1.1","OPCs",NA
"C2.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"H10.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"J9.MAA001894.3_39_F.1.1","OPCs",NA
"F5.MAA001894.3_39_F.1.1","endothelial","vascular"
"H12.MAA001894.3_39_F.1.1","OPCs",NA
"J10.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"F6.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"H13.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"J11.MAA001894.3_39_F.1.1","OPCs",NA
"A9.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"H14.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"J15.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"C8.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"F7.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"J16.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"C11.MAA001894.3_39_F.1.1","NPCS",NA
"F12.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"H16.MAA001894.3_39_F.1.1","OPCs",NA
"C13.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"H18.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"J17.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"A16.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"C14.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"G2.MAA001894.3_39_F.1.1","endothelial","vascular"
"H20.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"J19.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"L7.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"M21.MAA001894.3_39_F.1.1","pericytes",NA
"O8.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"P12.MAA001894.3_39_F.1.1","OPCs",NA
"L9.MAA001894.3_39_F.1.1","OPCs",NA
"O9.MAA001894.3_39_F.1.1","OPCs",NA
"L10.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"P14.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"L11.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"L13.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"N2.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"O12.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"P15.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"N3.MAA001894.3_39_F.1.1","OPCs",NA
"L17.MAA001894.3_39_F.1.1","OPCs",NA
"N4.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"P17.MAA001894.3_39_F.1.1","OPCs",NA
"L20.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"N6.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"O16.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"P18.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"L22.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"N7.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"O17.MAA001894.3_39_F.1.1","OPCs",NA
"M1.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"O18.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"P20.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"M2.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"P21.MAA001894.3_39_F.1.1","endothelial","vascular"
"M3.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"O20.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"P22.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"M4.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"N14.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"M18.MAA001894.3_39_F.1.1","endothelial","vascular"
"P9.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"L5.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"M19.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"O4.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"P10.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"O22.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"M6.MAA001894.3_39_F.1.1","endothelial","vascular"
"N17.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"P1.MAA001894.3_39_F.1.1","endothelial","vascular"
"N19.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"P3.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"M10.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"M11.MAA001894.3_39_F.1.1","endothelial","vascular"
"N20.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"K22.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"M14.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"M16.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"O1.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"P7.MAA001894.3_39_F.1.1","OPCs",NA
"P2.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"K18.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"K19.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"M12.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"P5.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"L2.MAA001894.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"M17.MAA001894.3_39_F.1.1","neurons","undetermined"
"O2.MAA001894.3_39_F.1.1","oligodendrocytes",NA
"D9.MAA001895.3_38_F.1.1","endothelial","vascular"
"F20.MAA001895.3_38_F.1.1","endothelial","vascular"
"F22.MAA001895.3_38_F.1.1","unknown",NA
"B20.MAA001895.3_38_F.1.1","unknown",NA
"D12.MAA001895.3_38_F.1.1","pericytes",NA
"A15.MAA001895.3_38_F.1.1","endothelial","vascular"
"D16.MAA001895.3_38_F.1.1","pericytes",NA
"B22.MAA001895.3_38_F.1.1","unknown",NA
"D18.MAA001895.3_38_F.1.1","endothelial","vascular"
"G4.MAA001895.3_38_F.1.1","endothelial","vascular"
"A17.MAA001895.3_38_F.1.1","endothelial","vascular"
"C1.MAA001895.3_38_F.1.1","pericytes",NA
"E1.MAA001895.3_38_F.1.1","endothelial","vascular"
"D20.MAA001895.3_38_F.1.1","endothelial","vascular"
"G5.MAA001895.3_38_F.1.1","endothelial","vascular"
"G6.MAA001895.3_38_F.1.1","endothelial","vascular"
"C4.MAA001895.3_38_F.1.1","endothelial","vascular"
"G22.MAA001895.3_38_F.1.1","endothelial","vascular"
"A21.MAA001895.3_38_F.1.1","unknown",NA
"C5.MAA001895.3_38_F.1.1","endothelial","vascular"
"A22.MAA001895.3_38_F.1.1","pericytes",NA
"E4.MAA001895.3_38_F.1.1","endothelial","vascular"
"B1.MAA001895.3_38_F.1.1","endothelial","vascular"
"E6.MAA001895.3_38_F.1.1","endothelial","vascular"
"B2.MAA001895.3_38_F.1.1","endothelial","vascular"
"C9.MAA001895.3_38_F.1.1","pericytes",NA
"E12.MAA001895.3_38_F.1.1","endothelial","vascular"
"A1.MAA001895.3_38_F.1.1","endothelial","vascular"
"B3.MAA001895.3_38_F.1.1","pericytes",NA
"C12.MAA001895.3_38_F.1.1","endothelial","vascular"
"E16.MAA001895.3_38_F.1.1","unknown",NA
"F18.MAA001895.3_38_F.1.1","endothelial","vascular"
"D7.MAA001895.3_38_F.1.1","endothelial","vascular"
"A3.MAA001895.3_38_F.1.1","pericytes",NA
"B5.MAA001895.3_38_F.1.1","endothelial","vascular"
"C16.MAA001895.3_38_F.1.1","pericytes",NA
"E20.MAA001895.3_38_F.1.1","unknown",NA
"A5.MAA001895.3_38_F.1.1","endothelial","vascular"
"A6.MAA001895.3_38_F.1.1","endothelial","vascular"
"B8.MAA001895.3_38_F.1.1","pericytes",NA
"C20.MAA001895.3_38_F.1.1","endothelial","vascular"
"A8.MAA001895.3_38_F.1.1","endothelial","vascular"
"A9.MAA001895.3_38_F.1.1","endothelial","vascular"
"D3.MAA001895.3_38_F.1.1","endothelial","vascular"
"F14.MAA001895.3_38_F.1.1","endothelial","vascular"
"C15.MAA001895.3_38_F.1.1","endothelial","vascular"
"E17.MAA001895.3_38_F.1.1","pericytes",NA
"C18.MAA001895.3_38_F.1.1","pericytes",NA
"E22.MAA001895.3_38_F.1.1","pericytes",NA
